ano,area,tipoviolencia,sexo,nocasos,poblacion,tasa
2018,Antonio Nari?o,Fisica,Hombre ,28,53772,521
2018,Puente Aranda,Fisica,Hombre ,53,109029,486
2018,La Candelaria,Fisica,Hombre ,6,11973,501
2018,Rafael Uribe Uribe,Fisica,Hombre ,106,170270,623
2018,Ciudad Bol?var,Fisica,Hombre ,213,364946,584
2018,Sumapaz,Fisica,Hombre ,1,3878,258
2018,Distrito,Fisica,Hombre ,1816,3963849,458
2018,Usaqu?n,Sexual,Hombre ,52,220965,235
2018,Chapinero,Sexual,Hombre ,20,60592,33
2018,Santa Fe,Sexual,Hombre ,14,47419,295
2018,San Crist?bal,Sexual,Hombre ,78,190493,409
2018,Usme,Sexual,Hombre ,108,167691,644
2018,Tunjuelito,Sexual,Hombre ,26,92442,281
2018,Bosa,Sexual,Hombre ,141,367160,384
2018,Kennedy,Sexual,Hombre ,176,600824,293
2018,Fontib?n,Sexual,Hombre ,35,200058,175
2018,Engativ?,Sexual,Hombre ,91,424898,214
2018,Suba,Sexual,Hombre ,118,626954,188
2018,Barrios Unidos,Sexual,Hombre ,20,136457,147
2018,Teusaquillo,Sexual,Hombre ,11,66681,165
2018,Los M?rtires,Sexual,Hombre ,14,47347,296
2018,Antonio Nari?o,Sexual,Hombre ,7,53772,13
2018,Puente Aranda,Sexual,Hombre ,23,109029,211
2018,La Candelaria,Sexual,Hombre ,3,11973,251
2018,Rafael Uribe Uribe,Sexual,Hombre ,86,170270,505
2018,Ciudad Bol?var,Sexual,Hombre ,174,364946,477
2018,Sumapaz,Sexual,Hombre ,0,3878,0
2018,Distrito,Sexual,Hombre ,1198,3963849,302
2018,Usaqu?n,Economica,Hombre ,11,220965,5
2018,Chapinero,Economica,Hombre ,1,60592,17
2018,Santa Fe,Economica,Hombre ,5,47419,105
2018,San Crist?bal,Economica,Hombre ,17,190493,89
2018,Usme,Economica,Hombre ,14,167691,83
2018,Tunjuelito,Economica,Hombre ,0,92442,0
2018,Bosa,Economica,Hombre ,58,367160,158
2018,Kennedy,Economica,Hombre ,42,600824,7
2018,Fontib?n,Economica,Hombre ,10,200058,5
2018,Engativ?,Economica,Hombre ,14,424898,33
2018,Suba,Economica,Hombre ,17,626954,27
2018,Barrios Unidos,Economica,Hombre ,7,136457,51
2018,Teusaquillo,Economica,Hombre ,5,66681,75
2018,Los M?rtires,Economica,Hombre ,6,47347,127
2018,Antonio Nari?o,Economica,Hombre ,2,53772,37
2018,Puente Aranda,Economica,Hombre ,6,109029,55
2018,La Candelaria,Economica,Hombre ,1,11973,84
2018,Rafael Uribe Uribe,Economica,Hombre ,18,170270,106
2018,Ciudad Bol?var,Economica,Hombre ,31,364946,85
2018,Sumapaz,Economica,Hombre ,0,3878,0
2018,Distrito,Economica,Hombre ,265,3963849,67
2018,Usaqu?n,Negligencia ,Hombre ,236,220965,1068
2018,Chapinero,Negligencia ,Hombre ,55,60592,908
2018,Santa Fe,Negligencia ,Hombre ,131,47419,2763
2018,San Crist?bal,Negligencia ,Hombre ,431,190493,2263
2018,Usme,Negligencia ,Hombre ,562,167691,3351
2018,Tunjuelito,Negligencia ,Hombre ,174,92442,1882
2018,Bosa,Negligencia ,Hombre ,639,367160,174
2018,Kennedy,Negligencia ,Hombre ,490,600824,816
2018,Fontib?n,Negligencia ,Hombre ,114,200058,57
2018,Engativ?,Negligencia ,Hombre ,346,424898,814
2018,Suba,Negligencia ,Hombre ,463,626954,738
2018,Barrios Unidos,Negligencia ,Hombre ,56,136457,41
2018,Teusaquillo,Negligencia ,Hombre ,37,66681,555
2018,Los M?rtires,Negligencia ,Hombre ,93,47347,1964
2018,Antonio Nari?o,Negligencia ,Hombre ,54,53772,1004
2018,Puente Aranda,Negligencia ,Hombre ,91,109029,835
2018,La Candelaria,Negligencia ,Hombre ,16,11973,1336
2018,Rafael Uribe Uribe,Negligencia ,Hombre ,434,170270,2549
2018,Ciudad Bol?var,Negligencia ,Hombre ,1226,364946,3359
2018,Sumapaz,Negligencia ,Hombre ,32,3878,8252
2018,Distrito,Negligencia ,Hombre ,5686,3963849,1434
2018,Usaqu?n,Abandono,Hombre ,44,220965,199
2018,Chapinero,Abandono,Hombre ,4,60592,66
2018,Santa Fe,Abandono,Hombre ,17,47419,359
2018,San Crist?bal,Abandono,Hombre ,46,190493,241
2018,Usme,Abandono,Hombre ,38,167691,227
2018,Tunjuelito,Abandono,Hombre ,17,92442,184
2018,Bosa,Abandono,Hombre ,58,367160,158
2018,Kennedy,Abandono,Hombre ,47,600824,78
2018,Fontib?n,Abandono,Hombre ,6,200058,3
2018,Engativ?,Abandono,Hombre ,37,424898,87
2018,Suba,Abandono,Hombre ,49,626954,78
2018,Barrios Unidos,Abandono,Hombre ,19,136457,139
2018,Teusaquillo,Abandono,Hombre ,7,66681,105
2018,Los M?rtires,Abandono,Hombre ,6,47347,127
2018,Antonio Nari?o,Abandono,Hombre ,10,53772,186
2018,Puente Aranda,Abandono,Hombre ,21,109029,193
2018,La Candelaria,Abandono,Hombre ,2,11973,167
2018,Rafael Uribe Uribe,Abandono,Hombre ,59,170270,347
2018,Ciudad Bol?var,Abandono,Hombre ,69,364946,189
2018,Sumapaz,Abandono,Hombre ,6,3878,1547
2018,Distrito,Abandono,Hombre ,562,3963849,142
2019,Usaqu?n,Emocional,Hombre ,348,221576,2536
2019,Chapinero,Emocional,Hombre ,108,60592,1782
2019,Santa Fe,Emocional,Hombre ,290,46763,6201
2019,San Crist?bal,Emocional,Hombre ,942,189378,4974
2019,Usme,Emocional,Hombre ,644,168989,3811
2019,Tunjuelito,Emocional,Hombre ,236,91695,2574
2019,Bosa,Emocional,Hombre ,1032,378186,2729
2019,Kennedy,Emocional,Hombre ,1136,611659,1857
2019,Fontib?n,Emocional,Hombre ,268,204903,1308
2019,Engativ?,Emocional,Hombre ,646,427470,1511
2019,Suba,Emocional,Hombre ,927,643043,1442
2019,Barrios Unidos,Emocional,Hombre ,113,138503,816
2019,Teusaquillo,Emocional,Hombre ,101,66684,1515
2019,Los M?rtires,Emocional,Hombre ,245,47189,5192
2019,Antonio Nari?o,Emocional,Hombre ,129,53823,2397
2019,Puente Aranda,Emocional,Hombre ,242,107562,225
2019,La Candelaria,Emocional,Hombre ,45,11891,3784
2019,Rafael Uribe Uribe,Emocional,Hombre ,764,168858,4525
2019,Ciudad Bol?var,Emocional,Hombre ,1205,371732,3242
2019,Sumapaz,Emocional,Hombre ,27,3939,6855
2019,Distrito,Emocional,Hombre ,9448,4014435,2354
2019,Usaqu?n,Fisica,Hombre ,107,221576,483
2019,Chapinero,Fisica,Hombre ,30,60592,495
2019,Santa Fe,Fisica,Hombre ,51,46763,1091
2019,San Crist?bal,Fisica,Hombre ,175,189378,924
2019,Usme,Fisica,Hombre ,111,168989,657
2019,Tunjuelito,Fisica,Hombre ,61,91695,665
2019,Bosa,Fisica,Hombre ,194,378186,513
2019,Kennedy,Fisica,Hombre ,260,611659,425
2019,Fontib?n,Fisica,Hombre ,72,204903,351
2019,Engativ?,Fisica,Hombre ,210,427470,491
2019,Suba,Fisica,Hombre ,256,643043,398
2019,Barrios Unidos,Fisica,Hombre ,42,138503,303
2019,Teusaquillo,Fisica,Hombre ,25,66684,375
2019,Los M?rtires,Fisica,Hombre ,37,47189,784
2019,Antonio Nari?o,Fisica,Hombre ,23,53823,427
2019,Puente Aranda,Fisica,Hombre ,69,107562,641
2019,La Candelaria,Fisica,Hombre ,8,11891,673
2019,Rafael Uribe Uribe,Fisica,Hombre ,147,168858,871
2019,Ciudad Bol?var,Fisica,Hombre ,222,371732,597
2019,Sumapaz,Fisica,Hombre ,2,3939,508
2019,Distrito,Fisica,Hombre ,2102,4014435,524
2019,Usaqu?n,Sexual,Hombre ,53,221576,239
2019,Chapinero,Sexual,Hombre ,27,60592,446
2019,Santa Fe,Sexual,Hombre ,49,46763,1048
2019,San Crist?bal,Sexual,Hombre ,106,189378,56
2019,Usme,Sexual,Hombre ,86,168989,509
2019,Tunjuelito,Sexual,Hombre ,28,91695,305
2019,Bosa,Sexual,Hombre ,209,378186,553
2019,Kennedy,Sexual,Hombre ,223,611659,365
2019,Fontib?n,Sexual,Hombre ,44,204903,215
2019,Engativ?,Sexual,Hombre ,103,427470,241
2019,Suba,Sexual,Hombre ,168,643043,261
2019,Barrios Unidos,Sexual,Hombre ,19,138503,137
2019,Teusaquillo,Sexual,Hombre ,18,66684,27
2019,Los M?rtires,Sexual,Hombre ,26,47189,551
2019,Antonio Nari?o,Sexual,Hombre ,22,53823,409
2019,Puente Aranda,Sexual,Hombre ,43,107562,40
2019,La Candelaria,Sexual,Hombre ,6,11891,505
2019,Rafael Uribe Uribe,Sexual,Hombre ,117,168858,693
2019,Ciudad Bol?var,Sexual,Hombre ,191,371732,514
2019,Sumapaz,Sexual,Hombre ,2,3939,508
2019,Distrito,Sexual,Hombre ,1540,4014435,384
2019,Usaqu?n,Economica,Hombre ,3,221576,14
2019,Chapinero,Economica,Hombre ,2,60592,33
2019,Santa Fe,Economica,Hombre ,5,46763,107
2019,San Crist?bal,Economica,Hombre ,19,189378,10
2019,Usme,Economica,Hombre ,10,168989,59
2019,Tunjuelito,Economica,Hombre ,4,91695,44
2019,Bosa,Economica,Hombre ,19,378186,5
2019,Kennedy,Economica,Hombre ,23,611659,38
2019,Fontib?n,Economica,Hombre ,11,204903,54
2019,Engativ?,Economica,Hombre ,4,427470,9
2019,Suba,Economica,Hombre ,12,643043,19
2019,Barrios Unidos,Economica,Hombre ,3,138503,22
2019,Teusaquillo,Economica,Hombre ,4,66684,6
2019,Los M?rtires,Economica,Hombre ,11,47189,233
2019,Antonio Nari?o,Economica,Hombre ,1,53823,19
2019,Puente Aranda,Economica,Hombre ,9,107562,84
2019,La Candelaria,Economica,Hombre ,,11891,0
2019,Rafael Uribe Uribe,Economica,Hombre ,12,168858,71
2019,Ciudad Bol?var,Economica,Hombre ,29,371732,78
2019,Sumapaz,Economica,Hombre ,0,3939,0
2019,Distrito,Economica,Hombre ,181,4014435,45
2019,Usaqu?n,Negligencia ,Hombre ,164,221576,74
2019,Chapinero,Negligencia ,Hombre ,50,60592,825
2019,Santa Fe,Negligencia ,Hombre ,190,46763,4063
2019,San Crist?bal,Negligencia ,Hombre ,665,189378,3511
2019,Usme,Negligencia ,Hombre ,496,168989,2935
2019,Tunjuelito,Negligencia ,Hombre ,153,91695,1669
2019,Bosa,Negligencia ,Hombre ,667,378186,1764
2019,Kennedy,Negligencia ,Hombre ,686,611659,1122
2019,Fontib?n,Negligencia ,Hombre ,139,204903,678
2019,Engativ?,Negligencia ,Hombre ,320,427470,749
2019,Suba,Negligencia ,Hombre ,442,643043,687
2019,Barrios Unidos,Negligencia ,Hombre ,54,138503,39
2019,Teusaquillo,Negligencia ,Hombre ,54,66684,81
2019,Los M?rtires,Negligencia ,Hombre ,179,47189,3793
2019,Antonio Nari?o,Negligencia ,Hombre ,80,53823,1486
2019,Puente Aranda,Negligencia ,Hombre ,138,107562,1283
2019,La Candelaria,Negligencia ,Hombre ,28,11891,2355
2019,Rafael Uribe Uribe,Negligencia ,Hombre ,513,168858,3038
2019,Ciudad Bol?var,Negligencia ,Hombre ,822,371732,2211
2019,Sumapaz,Negligencia ,Hombre ,24,3939,6093
2019,Distrito,Negligencia ,Hombre ,5864,4014435,1461
2019,Usaqu?n,Abandono,Hombre ,13,221576,59
2019,Chapinero,Abandono,Hombre ,3,60592,5
2019,Santa Fe,Abandono,Hombre ,18,46763,385
2019,San Crist?bal,Abandono,Hombre ,57,189378,301
2019,Usme,Abandono,Hombre ,58,168989,343
2019,Tunjuelito,Abandono,Hombre ,26,91695,284
2019,Bosa,Abandono,Hombre ,68,378186,18
2019,Kennedy,Abandono,Hombre ,86,611659,141
2019,Fontib?n,Abandono,Hombre ,15,204903,73
2019,Engativ?,Abandono,Hombre ,31,427470,73
2019,Suba,Abandono,Hombre ,42,643043,65
2019,Barrios Unidos,Abandono,Hombre ,7,138503,51
2019,Teusaquillo,Abandono,Hombre ,10,66684,15
2019,Los M?rtires,Abandono,Hombre ,13,47189,275
2019,Antonio Nari?o,Abandono,Hombre ,8,53823,149
2019,Puente Aranda,Abandono,Hombre ,18,107562,167
2019,La Candelaria,Abandono,Hombre ,1,11891,84
2019,Rafael Uribe Uribe,Abandono,Hombre ,43,168858,255
2019,Ciudad Bol?var,Abandono,Hombre ,75,371732,202
2019,Sumapaz,Abandono,Hombre ,6,3939,1523
2019,Distrito,Abandono,Hombre ,598,4014435,149
2020,Usaqu?n,Emocional,Hombre ,273,222090,1229
2020,Chapinero,Emocional,Hombre ,82,60583,1354
2020,Santa Fe,Emocional,Hombre ,138,46092,2994
2020,San Crist?bal,Emocional,Hombre ,423,188197,2248
2020,Usme,Emocional,Hombre ,652,170228,383
2020,Tunjuelito,Emocional,Hombre ,262,90923,2882
2020,Bosa,Emocional,Hombre ,864,389400,2219
2020,Kennedy,Emocional,Hombre ,926,622421,1488
2020,Fontib?n,Emocional,Hombre ,275,209777,1311
2020,Engativ?,Emocional,Hombre ,485,429868,1128
2020,Suba,Emocional,Hombre ,610,659288,925
2020,Barrios Unidos,Emocional,Hombre ,84,140524,598
2020,Teusaquillo,Emocional,Hombre ,88,66651,132
2020,Los M?rtires,Emocional,Hombre ,90,47015,1914
2020,Antonio Nari?o,Emocional,Hombre ,72,53843,1337
2020,Puente Aranda,Emocional,Hombre ,162,106060,1527
2020,La Candelaria,Emocional,Hombre ,32,11809,271
2020,Rafael Uribe Uribe,Emocional,Hombre ,370,167392,221
2020,Ciudad Bol?var,Emocional,Hombre ,1045,378504,2761
2020,Sumapaz,Emocional,Hombre ,20,3994,5008
2020,Distrito,Emocional,Hombre ,6954,4064659,1711
2020,Usaqu?n,Fisica,Hombre ,72,222090,324
2020,Chapinero,Fisica,Hombre ,32,60583,528
2020,Santa Fe,Fisica,Hombre ,33,46092,716
2020,San Crist?bal,Fisica,Hombre ,114,188197,606
2020,Usme,Fisica,Hombre ,132,170228,775
2020,Tunjuelito,Fisica,Hombre ,58,90923,638
2020,Bosa,Fisica,Hombre ,175,389400,449
2020,Kennedy,Fisica,Hombre ,232,622421,373
2020,Fontib?n,Fisica,Hombre ,57,209777,272
2020,Engativ?,Fisica,Hombre ,119,429868,277
2020,Suba,Fisica,Hombre ,171,659288,259
2020,Barrios Unidos,Fisica,Hombre ,19,140524,135
2020,Teusaquillo,Fisica,Hombre ,29,66651,435
2020,Los M?rtires,Fisica,Hombre ,21,47015,447
2020,Antonio Nari?o,Fisica,Hombre ,14,53843,26
2020,Puente Aranda,Fisica,Hombre ,51,106060,481
2020,La Candelaria,Fisica,Hombre ,6,11809,508
2020,Rafael Uribe Uribe,Fisica,Hombre ,101,167392,603
2020,Ciudad Bol?var,Fisica,Hombre ,224,378504,592
2020,Sumapaz,Fisica,Hombre ,0,3994,0
2020,Distrito,Fisica,Hombre ,1660,4064659,408
2020,Usaqu?n,Sexual,Hombre ,40,222090,18
2020,Chapinero,Sexual,Hombre ,16,60583,264
2020,Santa Fe,Sexual,Hombre ,27,46092,586
2020,San Crist?bal,Sexual,Hombre ,82,188197,436
2020,Usme,Sexual,Hombre ,102,170228,599
2020,Tunjuelito,Sexual,Hombre ,40,90923,44
2020,Bosa,Sexual,Hombre ,146,389400,375
2020,Kennedy,Sexual,Hombre ,179,622421,288
2020,Fontib?n,Sexual,Hombre ,43,209777,205
2020,Engativ?,Sexual,Hombre ,124,429868,288
2020,Suba,Sexual,Hombre ,130,659288,197
2020,Barrios Unidos,Sexual,Hombre ,12,140524,85
2020,Teusaquillo,Sexual,Hombre ,18,66651,27
2020,Los M?rtires,Sexual,Hombre ,14,47015,298
2020,Antonio Nari?o,Sexual,Hombre ,12,53843,223
2020,Puente Aranda,Sexual,Hombre ,30,106060,283
2020,La Candelaria,Sexual,Hombre ,3,11809,254
2020,Rafael Uribe Uribe,Sexual,Hombre ,58,167392,346
2020,Ciudad Bol?var,Sexual,Hombre ,165,378504,436
2020,Sumapaz,Sexual,Hombre ,3,3994,751
2020,Distrito,Sexual,Hombre ,1244,4064659,306
2020,Usaqu?n,Economica,Hombre ,7,222090,32
2020,Chapinero,Economica,Hombre ,4,60583,66
2020,Santa Fe,Economica,Hombre ,6,46092,13
2020,San Crist?bal,Economica,Hombre ,6,188197,32
2020,Usme,Economica,Hombre ,6,170228,35
2020,Tunjuelito,Economica,Hombre ,2,90923,22
2020,Bosa,Economica,Hombre ,16,389400,41
2020,Kennedy,Economica,Hombre ,24,622421,39
2020,Fontib?n,Economica,Hombre ,8,209777,38
2020,Engativ?,Economica,Hombre ,11,429868,26
2020,Suba,Economica,Hombre ,10,659288,15
2020,Barrios Unidos,Economica,Hombre ,1,140524,7
2020,Teusaquillo,Economica,Hombre ,4,66651,6
2020,Los M?rtires,Economica,Hombre ,2,47015,43
2020,Antonio Nari?o,Economica,Hombre ,2,53843,37
2020,Puente Aranda,Economica,Hombre ,6,106060,57
2020,La Candelaria,Economica,Hombre ,,11809,0
2020,Rafael Uribe Uribe,Economica,Hombre ,8,167392,48
2020,Ciudad Bol?var,Economica,Hombre ,11,378504,29
2020,Sumapaz,Economica,Hombre ,0,3994,0
2020,Distrito,Economica,Hombre ,134,4064659,33
2020,Usaqu?n,Negligencia ,Hombre ,153,222090,689
2020,Chapinero,Negligencia ,Hombre ,40,60583,66
2020,Santa Fe,Negligencia ,Hombre ,71,46092,154
2020,San Crist?bal,Negligencia ,Hombre ,217,188197,1153
2020,Usme,Negligencia ,Hombre ,462,170228,2714
2020,Tunjuelito,Negligencia ,Hombre ,184,90923,2024
2020,Bosa,Negligencia ,Hombre ,536,389400,1376
2020,Kennedy,Negligencia ,Hombre ,534,622421,858
2020,Fontib?n,Negligencia ,Hombre ,168,209777,801
2020,Engativ?,Negligencia ,Hombre ,206,429868,479
2020,Suba,Negligencia ,Hombre ,276,659288,419
2020,Barrios Unidos,Negligencia ,Hombre ,53,140524,377
2020,Teusaquillo,Negligencia ,Hombre ,41,66651,615
2020,Los M?rtires,Negligencia ,Hombre ,52,47015,1106
2020,Antonio Nari?o,Negligencia ,Hombre ,34,53843,631
2020,Puente Aranda,Negligencia ,Hombre ,73,106060,688
2020,La Candelaria,Negligencia ,Hombre ,16,11809,1355
2020,Rafael Uribe Uribe,Negligencia ,Hombre ,200,167392,1195
2020,Ciudad Bol?var,Negligencia ,Hombre ,739,378504,1952
2020,Sumapaz,Negligencia ,Hombre ,15,3994,3756
2020,Distrito,Negligencia ,Hombre ,4071,4064659,1002
2020,Usaqu?n,Abandono,Hombre ,13,222090,59
2020,Chapinero,Abandono,Hombre ,8,60583,132
2020,Santa Fe,Abandono,Hombre ,13,46092,282
2020,San Crist?bal,Abandono,Hombre ,35,188197,186
2020,Usme,Abandono,Hombre ,26,170228,153
2020,Tunjuelito,Abandono,Hombre ,11,90923,121
2020,Bosa,Abandono,Hombre ,59,389400,152
2020,Kennedy,Abandono,Hombre ,46,622421,74
2020,Fontib?n,Abandono,Hombre ,18,209777,86
2020,Engativ?,Abandono,Hombre ,15,429868,35
2020,Suba,Abandono,Hombre ,28,659288,42
2020,Barrios Unidos,Abandono,Hombre ,5,140524,36
2020,Teusaquillo,Abandono,Hombre ,4,66651,6
2020,Los M?rtires,Abandono,Hombre ,6,47015,128
2020,Antonio Nari?o,Abandono,Hombre ,7,53843,13
2020,Puente Aranda,Abandono,Hombre ,12,106060,113
2020,La Candelaria,Abandono,Hombre ,4,11809,339
2020,Rafael Uribe Uribe,Abandono,Hombre ,25,167392,149
2020,Ciudad Bol?var,Abandono,Hombre ,38,378504,10
2020,Sumapaz,Abandono,Hombre ,6,3994,1502
2020,Distrito,Abandono,Hombre ,379,4064659,93
2012,Usaqu?n,Emocional,Mujer,1264,257499,4909
2012,Chapinero,Emocional,Mujer,180,72365,2487
2012,Santa Fe,Emocional,Mujer,450,54802,8211
2012,San Crist?bal,Emocional,Mujer,1436,209691,6848
2012,Usme,Emocional,Mujer,1688,202775,8324
2012,Tunjuelito,Emocional,Mujer,334,102036,3273
2012,Bosa,Emocional,Mujer,2653,305346,8689
2012,Kennedy,Emocional,Mujer,1738,528336,329
2012,Fontib?n,Emocional,Mujer,637,186326,3419
2012,Engativ?,Emocional,Mujer,1764,444702,3967
2012,Suba,Emocional,Mujer,1884,575528,3274
2012,Barrios Unidos,Emocional,Mujer,262,122245,2143
2012,Teusaquillo,Emocional,Mujer,120,79389,1512
2012,Los M?rtires,Emocional,Mujer,315,48932,6438
2012,Antonio Nari?o,Emocional,Mujer,190,55877,340
2012,Puente Aranda,Emocional,Mujer,407,132268,3077
2012,La Candelaria,Emocional,Mujer,65,11434,5685
2012,Rafael Uribe Uribe,Emocional,Mujer,1262,192321,6562
2012,Ciudad Bol?var,Emocional,Mujer,1745,332577,5247
2012,Sumapaz,Emocional,Mujer,103,3028,34016
2012,Distrito,Emocional,Mujer,18969,3917477,4842
2012,Usaqu?n,Fisica,Mujer,297,257499,1153
2012,Chapinero,Fisica,Mujer,50,72365,691
2012,Santa Fe,Fisica,Mujer,106,54802,1934
2012,San Crist?bal,Fisica,Mujer,348,209691,166
2012,Usme,Fisica,Mujer,203,202775,1001
2012,Tunjuelito,Fisica,Mujer,119,102036,1166
2012,Bosa,Fisica,Mujer,528,305346,1729
2012,Kennedy,Fisica,Mujer,450,528336,852
2012,Fontib?n,Fisica,Mujer,225,186326,1208
2012,Engativ?,Fisica,Mujer,484,444702,1088
2012,Suba,Fisica,Mujer,484,575528,841
2012,Barrios Unidos,Fisica,Mujer,71,122245,581
2012,Teusaquillo,Fisica,Mujer,46,79389,579
2012,Los M?rtires,Fisica,Mujer,107,48932,2187
2012,Antonio Nari?o,Fisica,Mujer,41,55877,734
2012,Puente Aranda,Fisica,Mujer,127,132268,96
2012,La Candelaria,Fisica,Mujer,14,11434,1224
2012,Rafael Uribe Uribe,Fisica,Mujer,329,192321,1711
2012,Ciudad Bol?var,Fisica,Mujer,358,332577,1076
2012,Sumapaz,Fisica,Mujer,12,3028,3963
2012,Distrito,Fisica,Mujer,4507,3917477,115
2012,Usaqu?n,Sexual,Mujer,125,257499,485
2012,Chapinero,Sexual,Mujer,21,72365,29
2012,Santa Fe,Sexual,Mujer,57,54802,104
2012,San Crist?bal,Sexual,Mujer,192,209691,916
2012,Usme,Sexual,Mujer,198,202775,976
2012,Tunjuelito,Sexual,Mujer,53,102036,519
2012,Bosa,Sexual,Mujer,453,305346,1484
2012,Kennedy,Sexual,Mujer,330,528336,625
2012,Fontib?n,Sexual,Mujer,150,186326,805
2012,Engativ?,Sexual,Mujer,241,444702,542
2012,Suba,Sexual,Mujer,221,575528,384
2012,Barrios Unidos,Sexual,Mujer,30,122245,245
2012,Teusaquillo,Sexual,Mujer,19,79389,239
2012,Los M?rtires,Sexual,Mujer,42,48932,858
2012,Antonio Nari?o,Sexual,Mujer,33,55877,591
2012,Puente Aranda,Sexual,Mujer,87,132268,658
2012,La Candelaria,Sexual,Mujer,10,11434,875
2012,Rafael Uribe Uribe,Sexual,Mujer,228,192321,1186
2012,Ciudad Bol?var,Sexual,Mujer,206,332577,619
2012,Sumapaz,Sexual,Mujer,0,3028,0
2012,Distrito,Sexual,Mujer,2752,3917477,702
2012,Usaqu?n,Economica,Mujer,226,257499,878
2012,Chapinero,Economica,Mujer,27,72365,373
2012,Santa Fe,Economica,Mujer,24,54802,438
2012,San Crist?bal,Economica,Mujer,33,209691,157
2012,Usme,Economica,Mujer,58,202775,286
2012,Tunjuelito,Economica,Mujer,6,102036,59
2012,Bosa,Economica,Mujer,137,305346,449
2012,Kennedy,Economica,Mujer,85,528336,161
2012,Fontib?n,Economica,Mujer,43,186326,231
2012,Engativ?,Economica,Mujer,218,444702,49
2012,Suba,Economica,Mujer,143,575528,248
2012,Barrios Unidos,Economica,Mujer,20,122245,164
2012,Teusaquillo,Economica,Mujer,8,79389,101
2012,Los M?rtires,Economica,Mujer,21,48932,429
2012,Antonio Nari?o,Economica,Mujer,7,55877,125
2012,Puente Aranda,Economica,Mujer,9,132268,68
2012,La Candelaria,Economica,Mujer,7,11434,612
2012,Rafael Uribe Uribe,Economica,Mujer,69,192321,359
2012,Ciudad Bol?var,Economica,Mujer,71,332577,213
2012,Sumapaz,Economica,Mujer,18,3028,5945
2012,Distrito,Economica,Mujer,1258,3917477,321
2012,Usaqu?n,Negligencia ,Mujer,319,257499,1239
2012,Chapinero,Negligencia ,Mujer,93,72365,1285
2012,Santa Fe,Negligencia ,Mujer,207,54802,3777
2012,San Crist?bal,Negligencia ,Mujer,713,209691,340
2012,Usme,Negligencia ,Mujer,973,202775,4798
2012,Tunjuelito,Negligencia ,Mujer,117,102036,1147
2012,Bosa,Negligencia ,Mujer,911,305346,2984
2012,Kennedy,Negligencia ,Mujer,776,528336,1469
2012,Fontib?n,Negligencia ,Mujer,199,186326,1068
2012,Engativ?,Negligencia ,Mujer,902,444702,2028
2012,Suba,Negligencia ,Mujer,1095,575528,1903
2012,Barrios Unidos,Negligencia ,Mujer,109,122245,892
2012,Teusaquillo,Negligencia ,Mujer,36,79389,453
2012,Los M?rtires,Negligencia ,Mujer,136,48932,2779
2012,Antonio Nari?o,Negligencia ,Mujer,88,55877,1575
2012,Puente Aranda,Negligencia ,Mujer,189,132268,1429
2012,La Candelaria,Negligencia ,Mujer,26,11434,2274
2012,Rafael Uribe Uribe,Negligencia ,Mujer,417,192321,2168
2012,Ciudad Bol?var,Negligencia ,Mujer,971,332577,292
2012,Sumapaz,Negligencia ,Mujer,32,3028,10568
2012,Distrito,Negligencia ,Mujer,8548,3917477,2182
2012,Usaqu?n,Abandono,Mujer,62,257499,241
2012,Chapinero,Abandono,Mujer,14,72365,193
2012,Santa Fe,Abandono,Mujer,33,54802,602
2012,San Crist?bal,Abandono,Mujer,117,209691,558
2012,Usme,Abandono,Mujer,71,202775,35
2012,Tunjuelito,Abandono,Mujer,12,102036,118
2012,Bosa,Abandono,Mujer,168,305346,55
2012,Kennedy,Abandono,Mujer,96,528336,182
